,id,no_chars
1354,0812.5053,158
1355,0812.3047,255
1356,0812.4425,34305
1357,0812.4095,481
1358,0812.0399,459
1359,0812.0160,297
1360,0812.2483,336
1361,0812.3414,338
1362,0812.1419,359
1363,0812.1005,163
1364,0812.0831,753
1365,0812.2626,570
1366,0812.4485,246
1367,0812.4293,170
1368,0812.1944,260
1369,0812.2267,439
1370,0812.0659,518
1371,0812.2079,692
1372,0812.2026,321
1373,0812.4012,224
1374,0812.0534,863
1375,0812.1226,182
1376,0812.3338,1774
1377,0812.3101,158
1378,0812.3245,344
1379,0812.1718,2560
1380,0812.1307,190
1381,0812.4069,107
1382,0812.3793,425
1383,0812.4721,206
1384,0812.4576,401
1385,0812.2529,306
1386,0812.3172,242
1387,0812.2628,250
1388,0812.4086,362
1389,0812.2892,109
1390,0812.2261,212
1391,0812.1211,427
1392,0812.4025,348
1393,0812.3739,493
1394,0812.4298,351
1395,0812.4791,444
1396,0812.4984,294
1397,0812.3742,230
1398,0812.1057,257
1399,0812.1595,169
1400,0812.2725,129
1401,0812.1285,512
1402,0812.2063,600
1403,0812.2561,387
1404,0812.3819,262
1405,0812.1822,489
1406,0812.0599,888
1407,0812.3917,331
1408,0812.4442,169
1409,0812.4524,221
1410,0812.3859,260
1411,0812.0334,348
1412,0812.1074,443
1413,0812.4936,455
1414,0812.1913,467
1415,0812.4964,165
1416,0812.3002,131
1417,0812.2751,102
1418,0812.1674,217
1419,0812.1250,155
1420,0812.2623,378
1421,0812.3541,384
1422,0812.4625,2878
1423,0812.1586,257
1424,0812.2106,277
1425,0812.2003,163
1426,0812.2075,643
1427,0812.2262,369
1428,0812.0252,218
1429,0812.0242,535
1430,0812.0719,412
1431,0812.1574,359
1432,0812.4632,503
1433,0812.1542,212
1434,0812.0746,269
1435,0812.0865,920
1436,0812.4138,128
1437,0812.3504,252
1438,0812.1029,141
1439,0812.3011,10713
1440,0812.1578,495
1441,0812.3833,372
1442,0812.3237,416
1443,0812.2378,139
1444,0812.1658,271
1445,0812.1726,184
1446,0812.4446,343
1447,0812.4156,528
1448,0812.2709,143
1449,0812.4306,442
1450,0812.4112,190
1451,0812.3526,488
1452,0812.2088,332
1453,0812.3039,343
1454,0812.1203,503
1455,0812.1804,131
1456,0812.2574,468
1457,0812.3347,760
1458,0812.1646,149
1459,0812.2283,433
1460,0812.0262,634
1461,0812.0586,131
1462,0812.3130,186
1463,0812.3279,254
1464,0812.4671,618
1465,0812.0639,116
1466,0812.1845,417
1467,0812.0087,222
1468,0812.1363,243
1469,0812.0835,402
1470,0812.0136,154
1471,0812.1217,1731
1472,0812.4804,233
1473,0812.0808,399
1474,0812.2263,223
1475,0812.2795,423
1476,0812.3243,518
1477,0812.3402,1085
1478,0812.0178,873
1479,0812.2142,267
1480,0812.1545,346
1481,0812.5045,241462
1482,0812.0713,3091
1483,0812.0111,122
1484,0812.2909,184
1485,0812.2182,352
1486,0812.2814,231
1487,0812.2900,436
1488,0812.1778,183
1489,0812.1028,194
1490,0812.0521,517
1491,0812.4052,407
1492,0812.1409,223
1493,0812.2502,279
1494,0812.0676,117
1495,0812.4682,3425
1496,0812.3947,1850
1497,0812.3785,225
1498,0812.0793,2275
1499,0812.1017,245
1500,0812.0314,66
1501,0812.2175,268
1502,0812.1450,385
1503,0812.4715,464
1504,0812.2792,321
1505,0812.3760,386
1506,0812.3817,326
1507,0812.0004,184
1508,0812.0892,313
1509,0812.1612,167
1510,0812.4957,374
1511,0812.2471,350
1512,0812.3521,250
1513,0812.0342,210
1514,0812.1910,338
1515,0812.0291,508
1516,0812.3829,177
1517,0812.0407,258
1518,0812.5112,530
1519,0812.4467,306
1520,0812.3696,463
1521,0812.2881,172
1522,0812.0955,770
1523,0812.1512,1123
1524,0812.2390,132
1525,0812.4269,85
1526,0812.3594,621
1527,0812.1565,590
1528,0812.2363,379
1529,0812.0644,78
1530,0812.5027,343
1531,0812.4378,190
1532,0812.2358,765
1533,0812.0906,314
1534,0812.3339,301
1535,0812.4722,689
1536,0812.4124,739
1537,0812.5110,574
1538,0812.2476,809
1539,0812.1278,296
1540,0812.4528,331
1541,0812.2564,388
1542,0812.3853,294
1543,0812.1515,520
1544,0812.3956,423
1545,0812.1131,443
1546,0812.2972,636
1547,0812.0759,234
1548,0812.1418,132
1549,0812.0281,434
1550,0812.1603,116
1551,0812.3995,441
1552,0812.1107,250
1553,0812.3542,1152
1554,0812.1915,151
1555,0812.0989,242
1556,0812.3342,143
1557,0812.1254,282
1558,0812.2373,2906
1559,0812.4173,405
1560,0812.3554,182
1561,0812.3481,273
1562,0812.1392,344
1563,0812.0918,581
1564,0812.2070,551
1565,0812.3105,108
1566,0812.5083,244
1567,0812.5062,426
1568,0812.1909,687
1569,0812.0554,168
1570,0812.1331,261
1571,0812.1552,25079
1572,0812.1801,378
1573,0812.1956,257
1574,0812.0152,211
1575,0812.2170,334
1576,0812.0583,50637
1577,0812.4308,369
1578,0812.1931,585
1579,0812.2235,512
1580,0812.2724,130
1581,0812.1405,261
1582,0812.4928,301
1583,0812.1048,242
1584,0812.0146,431
1585,0812.3656,448
1586,0812.4411,539
1587,0812.1126,326
1588,0812.1799,879
1589,0812.2663,331
1590,0812.0814,902
1591,0812.1261,444
1592,0812.1065,609
1593,0812.1868,113
1594,0812.1382,118
1595,0812.1960,1419
1596,0812.2872,293
1597,0812.3820,571
1598,0812.2130,405
1599,0812.1620,236
1600,0812.2320,194
1601,0812.4691,192
1602,0812.0667,154
1603,0812.1645,619
1604,0812.3972,154
1605,0812.3969,335
1606,0812.1608,891
1607,0812.1636,933
1608,0812.2134,515
1609,0812.3673,563
1610,0812.3530,188
1611,0812.2871,200
1612,0812.2479,429
1613,0812.2801,925
1614,0812.5098,89
1615,0812.2772,559
1616,0812.3187,413
1617,0812.2617,363
1618,0812.0791,295
1619,0812.4609,234
1620,0812.0154,114
1621,0812.4565,207
1622,0812.1511,123
1623,0812.3192,224
1624,0812.1563,1352
1625,0812.2448,681
1626,0812.4311,473
1627,0812.2929,322
1628,0812.4893,128
1629,0812.2850,396
1630,0812.1140,334
1631,0812.2879,373
1632,0812.4229,615
1633,0812.2401,605
1634,0812.0714,195
1635,0812.0229,150
1636,0812.0274,148
1637,0812.1268,285
1638,0812.3423,198
1639,0812.3769,402
1640,0812.4590,207
1641,0812.0778,104
1642,0812.3651,362
1643,0812.3595,393
1644,0812.1220,249
1645,0812.3966,295
1646,0812.1881,632
1647,0812.1706,150
1648,0812.0596,36002
1649,0812.3177,674
1650,0812.4550,112
1651,0812.0473,423
1652,0812.3809,138
1653,0812.2641,709
1654,0812.2297,544
1655,0812.1584,100
1656,0812.0926,834
1657,0812.1197,76
1658,0812.2525,492
1659,0812.1218,35499
1660,0812.0477,456
1661,0812.3409,775
1662,0812.0497,270
1663,0812.1498,273
1664,0812.1514,295
1665,0812.4583,409
1666,0812.0199,472
1667,0812.4511,206
1668,0812.1651,148
1669,0812.1784,279
1670,0812.0911,989
1671,0812.1581,327
1672,0812.3738,299
1673,0812.0909,192
1674,0812.2559,258
1675,0812.2912,827
1676,0812.3933,293
1677,0812.1237,96
1678,0812.4654,504
1679,0812.2181,526
1680,0812.0899,288
1681,0812.1826,395
1682,0812.4182,551
1683,0812.5031,312
1684,0812.4484,486
1685,0812.4330,598
1686,0812.2803,8284
1687,0812.0844,261
1688,0812.4842,497
1689,0812.3615,242
1690,0812.0766,602
1691,0812.3473,242
1692,0812.3929,365
1693,0812.2094,491
1694,0812.2246,668
1695,0812.3887,128
1696,0812.3709,248
1697,0812.3311,180
1698,0812.2125,308
1699,0812.2884,173
1700,0812.1166,335
1701,0812.3838,446
1702,0812.0782,272
1703,0812.2550,136
1704,0812.1835,411
1705,0812.4847,283
1706,0812.2233,169
1707,0812.3993,400
1708,0812.3721,123
1709,0812.4255,389
1710,0812.2690,399
1711,0812.2536,397
1712,0812.2194,824
1713,0812.4723,325
1714,0812.0621,192
1715,0812.1699,556
1716,0812.0061,416
1717,0812.1593,656
1718,0812.0065,313
1719,0812.1079,292
1720,0812.0708,198
1721,0812.1463,259
1722,0812.1824,357
1723,0812.4701,552
1724,0812.0374,314
1725,0812.0255,330
1726,0812.2323,377
1727,0812.4170,399
1728,0812.4963,163
1729,0812.3349,528
1730,0812.2836,661
1731,0812.4603,1011
1732,0812.0029,299
1733,0812.4742,216
1734,0812.2951,172
1735,0812.0058,162
1736,0812.0872,47
1737,0812.3601,557
1738,0812.1431,469
1739,0812.2998,260
1740,0812.4188,262
1741,0812.3378,235
1742,0812.0387,68
1743,0812.1132,375
1744,0812.5068,122
1745,0812.4876,753
1746,0812.1400,340
1747,0812.4390,86
1748,0812.3364,408
1749,0812.3675,1104
1750,0812.2594,317
1751,0812.0352,313
1752,0812.2607,175
1753,0812.0322,1323
1754,0812.3507,301
1755,0812.0734,6929
1756,0812.3160,411
1757,0812.2268,228
1758,0812.1027,973
1759,0812.0406,787
1760,0812.3642,392
1761,0812.0510,8712
1762,0812.3670,52828
1763,0812.2646,300
1764,0812.2031,352
1765,0812.0088,182
1766,0812.3012,528
1767,0812.2282,564
1768,0812.1092,213
1769,0812.2531,656
1770,0812.3062,361
1771,0812.5061,287
1772,0812.0120,337
1773,0812.2604,209
1774,0812.0571,443
1775,0812.0891,361
1776,0812.0866,266
1777,0812.4766,399
1778,0812.1852,375
1779,0812.3843,762
1780,0812.3058,165
1781,0812.0948,540
1782,0812.2102,202
1783,0812.0052,140
1784,0812.3855,667
1785,0812.4889,214
1786,0812.2731,269
1787,0812.0963,275
1788,0812.1402,157
1789,0812.1894,636
1790,0812.4452,249
1791,0812.2040,9388
1792,0812.3294,269
1793,0812.0902,319
1794,0812.4815,98
1795,0812.5000,295
1796,0812.0945,573
1797,0812.1823,124
1798,0812.3454,10059
1799,0812.3849,931
1800,0812.3323,434
1801,0812.4441,371
1802,0812.0179,134
1803,0812.3326,163
1804,0812.2368,521
1805,0812.2280,153
1806,0812.4874,329
1807,0812.2294,234
1808,0812.3143,288
1809,0812.4151,868
1810,0812.2389,266
1811,0812.3647,449
1812,0812.2193,75
1813,0812.2265,80
1814,0812.3610,234
1815,0812.2445,705
1816,0812.3119,350
1817,0812.3348,1410
1818,0812.3277,254
1819,0812.2560,138
1820,0812.4792,272
1821,0812.5032,248
1822,0812.0873,306
1823,0812.1021,197
1824,0812.4197,121
1825,0812.4412,377
1826,0812.3664,859
1827,0812.4659,474
1828,0812.0338,400
1829,0812.2360,469
1830,0812.1444,932
1831,0812.0326,813
1832,0812.0011,346
1833,0812.0336,770
1834,0812.2653,264
1835,0812.1386,495
1836,0812.4332,181
1837,0812.2212,229
1838,0812.2208,474
1839,0812.3230,383
1840,0812.4236,371
1841,0812.1151,122
1842,0812.0617,467
1843,0812.2100,377
1844,0812.2431,360
1845,0812.4628,199
1846,0812.2741,196
1847,0812.3214,140
1848,0812.3381,191
1849,0812.0037,133
1850,0812.1330,115
1851,0812.2716,282
1852,0812.3000,213
1853,0812.3708,289
1854,0812.4620,197
1855,0812.2022,1269
1856,0812.4736,645
1857,0812.4639,252
1858,0812.0542,355
1859,0812.2586,761
1860,0812.0607,249
1861,0812.1842,259
1862,0812.1812,323
1863,0812.0330,251
1864,0812.1194,468
1865,0812.3285,280
1866,0812.3768,471
1867,0812.3098,162
1868,0812.2291,329
1869,0812.4085,637
1870,0812.1446,187
1871,0812.3320,577
1872,0812.1416,770
1873,0812.2915,283
1874,0812.1947,239
1875,0812.3464,434
1876,0812.2505,134
1877,0812.2220,241
1878,0812.0077,315
1879,0812.4346,280
1880,0812.1043,130
1881,0812.4939,280
1882,0812.3154,335
1883,0812.0762,212
1884,0812.2236,170
1885,0812.0723,785
1886,0812.0369,300
1887,0812.2398,945
1888,0812.2284,395
1889,0812.2478,740
1890,0812.3117,452
1891,0812.2643,134
1892,0812.0860,505
1893,0812.0932,592
1894,0812.4347,220
1895,0812.1345,373
1896,0812.0141,374
1897,0812.1148,208
1898,0812.0070,434
1899,0812.1479,365
1900,0812.1010,563
1901,0812.1106,764
1902,0812.4200,637
1903,0812.4042,568
1904,0812.0861,136
1905,0812.3948,145
1906,0812.0385,456
1907,0812.4356,276
1908,0812.0324,333
1909,0812.2195,327
1910,0812.0067,352
1911,0812.3646,317
1912,0812.4478,300
1913,0812.4728,321
1914,0812.5019,234
1915,0812.1896,593
1916,0812.4171,202
1917,0812.3734,447
1918,0812.4771,313
1919,0812.3354,138
1920,0812.2893,241
1921,0812.0135,376
1922,0812.0728,99
1923,0812.0537,276
1924,0812.4875,441
1925,0812.0518,977
1926,0812.2440,199
1927,0812.1537,350
1928,0812.4816,272
1929,0812.0380,4291
1930,0812.1998,646
1931,0812.2600,417
1932,0812.4190,414
1933,0812.2584,485
1934,0812.2874,276
1935,0812.2759,320
1936,0812.1615,6
1937,0812.4642,488
1938,0812.2301,245
1939,0812.1329,615
1940,0812.3441,97
1941,0812.3343,153
1942,0812.0391,564
1943,0812.4232,235
1944,0812.2202,118
1945,0812.0494,1744
1946,0812.2925,404
1947,0812.0276,93
1948,0812.3316,112
1949,0812.3706,337
1950,0812.0515,350
1951,0812.0573,241
1952,0812.5102,102
1953,0812.2949,327
1954,0812.1258,88
1955,0812.2914,428
1956,0812.4571,149
1957,0812.4110,356
1958,0812.1573,167
1959,0812.2535,457
1960,0812.0801,746
1961,0812.1451,392
1962,0812.0103,317
1963,0812.2059,106
1964,0812.2206,201
1965,0812.1060,514
1966,0812.2305,177
1967,0812.2581,327
1968,0812.1022,279
1969,0812.1628,485
1970,0812.2132,361
1971,0812.0827,113
1972,0812.3984,448
1973,0812.1678,549
1974,0812.0768,650
1975,0812.3536,261
1976,0812.1800,378
1977,0812.2052,630
1978,0812.3604,29841
1979,0812.0790,414
1980,0812.3291,444
1981,0812.2155,413
1982,0812.1971,650
1983,0812.4324,191
1984,0812.3638,325
1985,0812.1333,162
1986,0812.4866,161
1987,0812.2882,438
1988,0812.2706,290
1989,0812.4040,180
1990,0812.4307,396
1991,0812.2862,626
1992,0812.3712,283
1993,0812.2764,436
1994,0812.2247,444
1995,0812.2164,227
1996,0812.4239,248
1997,0812.0116,792
1998,0812.4073,78
1999,0812.1034,429
2000,0812.2115,335
2001,0812.4718,516
2002,0812.3687,116
2003,0812.3927,356
2004,0812.0448,281
2005,0812.1550,239
2006,0812.1698,479
2007,0812.3925,156
2008,0812.3512,259
2009,0812.3124,410
2010,0812.0367,374
2011,0812.4520,473
2012,0812.4887,224
2013,0812.1846,194
2014,0812.0625,287
2015,0812.3483,218
2016,0812.1785,525
2017,0812.1410,157
2018,0812.1814,800
2019,0812.3572,353
2020,0812.5078,393
2021,0812.1030,222
2022,0812.1102,191
2023,0812.0388,410
2024,0812.3440,102
2025,0812.4919,275
2026,0812.0919,493
2027,0812.0493,613
2028,0812.4223,323
2029,0812.2839,119
2030,0812.2683,201
2031,0812.0898,192
2032,0812.3335,152
2033,0812.3142,20892
2034,0812.2238,98
2035,0812.3716,400
2036,0812.1428,206
2037,0812.2693,780
2038,0812.0151,100
2039,0812.2050,173
2040,0812.0019,114
2041,0812.4055,336
2042,0812.0451,343
2043,0812.1809,775
2044,0812.1973,294
2045,0812.0575,486
2046,0812.4500,318
2047,0812.4507,421
2048,0812.4404,34523
2049,0812.3201,148
2050,0812.4817,419
2051,0812.2335,128
2052,0812.4864,225
2053,0812.4680,245
2054,0812.4194,138
2055,0812.1661,271
2056,0812.1053,304
2057,0812.4187,1420
2058,0812.3862,619
2059,0812.0874,159
2060,0812.4650,138
2061,0812.4828,328
2062,0812.3834,467
2063,0812.3308,1408
2064,0812.0104,214
2065,0812.3697,192
2066,0812.5029,256
2067,0812.4245,73
2068,0812.4463,164
2069,0812.1245,178
2070,0812.1163,173
2071,0812.2659,55
2072,0812.1432,252
2073,0812.0980,355
2074,0812.0148,973
2075,0812.1120,224
2076,0812.4217,217
2077,0812.1500,4730
2078,0812.2578,126
2079,0812.3391,320
2080,0812.1616,190
2081,0812.0553,192
2082,0812.1548,244
2083,0812.3950,242
2084,0812.0623,163
2085,0812.2451,515
2086,0812.0800,140
2087,0812.4968,276
2088,0812.3909,437
2089,0812.1714,549
2090,0812.1917,154
2091,0812.4927,251
2092,0812.3963,635
2093,0812.2582,134
2094,0812.0802,123
2095,0812.1856,142
2096,0812.0720,384
2097,0812.3650,171
2098,0812.3780,340
2099,0812.1559,659
2100,0812.1099,129
2101,0812.1948,164
2102,0812.1206,2421
2103,0812.3671,870
2104,0812.0876,300
2105,0812.4364,163
2106,0812.4898,302
2107,0812.0813,669
2108,0812.2832,208
2109,0812.4672,158
2110,0812.0986,531
2111,0812.0137,451
2112,0812.0464,204
2113,0812.1269,252
2114,0812.3021,359
2115,0812.1213,288
2116,0812.2112,100
2117,0812.3283,334
2118,0812.2381,732
2119,0812.0175,239
2120,0812.1052,720
2121,0812.4832,445
2122,0812.1064,107
2123,0812.4382,287
2124,0812.0337,743
2125,0812.4519,674
2126,0812.4770,415
2127,0812.4011,23173
2128,0812.2868,279
2129,0812.0210,137
2130,0812.1143,477
2131,0812.0958,202
2132,0812.3115,268
2133,0812.0301,401
2134,0812.1210,642
2135,0812.4472,104
2136,0812.1598,716
2137,0812.3137,181
2138,0812.3327,1220
2139,0812.1159,322
2140,0812.1434,165
2141,0812.1149,837
2142,0812.2660,145
2143,0812.0633,98
2144,0812.1631,464
2145,0812.3659,328
2146,0812.1882,747
2147,0812.2684,631
2148,0812.1962,127
2149,0812.1389,118
2150,0812.2049,180
2151,0812.3215,572
2152,0812.4021,169
2153,0812.0446,567
2154,0812.0952,643
2155,0812.3447,334
2156,0812.4066,400
2157,0812.2588,472
2158,0812.4140,552
2159,0812.0318,363
2160,0812.4370,441
2161,0812.3848,155
2162,0812.3598,894
2163,0812.2295,320
2164,0812.1950,160347
2165,0812.3107,191
2166,0812.0285,450
2167,0812.0770,408
2168,0812.1097,653
2169,0812.0465,285
2170,0812.1289,125
2171,0812.2845,108
2172,0812.4561,176
2173,0812.4041,148
2174,0812.1820,297
2175,0812.2869,354
2176,0812.0097,511
2177,0812.4372,630
2178,0812.0558,962
2179,0812.1311,465
2180,0812.2339,272
2181,0812.4780,257
2182,0812.3008,370
2183,0812.4694,271
2184,0812.2361,3355
2185,0812.1568,252
2186,0812.3764,307
2187,0812.2223,151
2188,0812.3920,108
2189,0812.0496,162
2190,0812.1469,198
2191,0812.4647,251
2192,0812.3991,16271
2193,0812.1222,388
2194,0812.3899,191
2195,0812.3663,8010
2196,0812.5089,2090
2197,0812.1942,473
2198,0812.2704,300
2199,0812.1040,19259
2200,0812.0803,535
2201,0812.0971,496
2202,0812.1404,180
2203,0812.2304,326
2204,0812.2842,643
2205,0812.2042,206
2206,0812.0416,573
2207,0812.3723,330
2208,0812.0761,126
2209,0812.1539,22
2210,0812.3395,385
2211,0812.3020,260
2212,0812.3719,425
2213,0812.0810,1222
2214,0812.0954,168
2215,0812.1982,1028
2216,0812.4337,746
2217,0812.2740,161
2218,0812.4860,472
2219,0812.3007,234
2220,0812.2264,360
2221,0812.1547,445
2222,0812.4410,753
2223,0812.2408,21625
2224,0812.2952,437
2225,0812.0921,385
2226,0812.2285,457
2227,0812.2481,287
2228,0812.3839,455
2229,0812.2840,274
2230,0812.0984,632
2231,0812.0480,6205
2232,0812.4871,183
2233,0812.0030,225
2234,0812.2918,699
2235,0812.2737,361
2236,0812.1683,253
2237,0812.1173,110
2238,0812.0852,332
2239,0812.3588,1638
2240,0812.2000,306
2241,0812.3951,246
2242,0812.1338,790
2243,0812.0379,899
2244,0812.1145,316
2245,0812.2987,486
2246,0812.4056,740
2247,0812.0638,420
2248,0812.0839,267
2249,0812.4097,483
2250,0812.4029,330
2251,0812.2680,188
2252,0812.2458,189
2253,0812.0415,140
2254,0812.5104,609
2255,0812.0664,423
2256,0812.2599,137
2257,0812.1076,382
2258,0812.1086,210
2259,0812.4557,137
2260,0812.4652,369
2261,0812.0346,512
2262,0812.4022,347
2263,0812.2065,774
2264,0812.5034,349
2265,0812.1562,428
2266,0812.1594,576
2267,0812.1665,219
2268,0812.1478,230
2269,0812.2266,207
2270,0812.3611,276
2271,0812.4772,129
2272,0812.4243,502
2273,0812.1242,1592
2274,0812.2334,421
2275,0812.4829,250
2276,0812.4911,155
2277,0812.1342,10994
2278,0812.3897,533
2279,0812.1850,479
2280,0812.2082,124
2281,0812.1038,160
2282,0812.0140,91
2283,0812.4636,159
2284,0812.3505,193
2285,0812.2562,158
2286,0812.5088,415
2287,0812.0620,277
2288,0812.3916,209
2289,0812.2356,708
2290,0812.1244,275
2291,0812.4226,840
2292,0812.0941,256
2293,0812.4843,157
2294,0812.1789,286
2295,0812.3620,850
2296,0812.0972,416
2297,0812.1077,274
2298,0812.3103,594
2299,0812.3321,273
2300,0812.0305,208
2301,0812.3682,208
2302,0812.0592,176
2303,0812.0660,343
2304,0812.4473,661
2305,0812.0823,195
2306,0812.0117,172
2307,0812.0556,284
2308,0812.1452,345
2309,0812.4751,374
2310,0812.1414,6270
2311,0812.4908,207
2312,0812.4646,228
2313,0812.3152,745
2314,0812.0251,760
2315,0812.4865,7685
2316,0812.1257,104
2317,0812.3639,5
2318,0812.0912,316
2319,0812.1798,172
2320,0812.4762,344
2321,0812.3392,724
2322,0812.4859,556
2323,0812.3749,637
2324,0812.1193,182
2325,0812.2321,122
2326,0812.2770,671
2327,0812.1164,156
2328,0812.5054,260
2329,0812.3589,258
2330,0812.4821,516
2331,0812.3990,466
2332,0812.3559,442
2333,0812.1438,1615
2334,0812.1323,700
2335,0812.0311,545
2336,0812.0339,153
2337,0812.3296,331
2338,0812.4988,176
2339,0812.4825,121
2340,0812.4499,353
2341,0812.3223,1629
2342,0812.1403,227
2343,0812.2127,37874
2344,0812.4669,105
2345,0812.1557,281
2346,0812.0748,539
2347,0812.4350,182
2348,0812.1006,234
2349,0812.2880,464
2350,0812.3179,124
2351,0812.4147,174
2352,0812.0530,226
2353,0812.1128,365
2354,0812.2219,194
2355,0812.5103,275
2356,0812.4734,364
2357,0812.4727,221
2358,0812.0003,758
2359,0812.2324,233
2360,0812.1601,38
2361,0812.1294,235
2362,0812.3868,70
2363,0812.0491,453
2364,0812.1019,295
2365,0812.2652,247
2366,0812.4304,116
2367,0812.2878,389
2368,0812.1295,185
2369,0812.0073,2318
2370,0812.2500,309
2371,0812.4830,1889
2372,0812.2197,347
2373,0812.4862,475
2374,0812.1972,217
2375,0812.3731,359
2376,0812.2095,5648
2377,0812.0457,519
2378,0812.4483,352
2379,0812.3967,527
2380,0812.4794,469
2381,0812.4157,221
2382,0812.3864,688
2383,0812.0677,196
2384,0812.2186,412
2385,0812.3919,103
2386,0812.0533,538
2387,0812.2888,216
2388,0812.1780,220
2389,0812.2020,331
2390,0812.2188,339
2391,0812.1946,236
2392,0812.2685,151
2393,0812.0392,184
2394,0812.4819,587
2395,0812.0927,253
2396,0812.1964,445
2397,0812.2184,1541
2398,0812.3318,214
2399,0812.3761,249
2400,0812.0961,492
2401,0812.3081,475
2402,0812.2012,792
2403,0812.1062,545
2404,0812.4877,196
2405,0812.2844,308
2406,0812.0603,901
2407,0812.0100,430
2408,0812.4206,1398
2409,0812.4001,159
2410,0812.0588,171
2411,0812.0018,276
2412,0812.0700,445
2413,0812.4118,33906
2414,0812.3889,58548
2415,0812.3885,309
2416,0812.2364,296
2417,0812.2610,245
2418,0812.2357,88
